Id,Hazard
209,26.4465370178
211,23.5512542725
216,20.6337909698
217,7.26053953171
220,13.8063316345
223,20.5565242767
224,15.3441352844
230,11.4440507889
232,11.0141906738
235,12.5384101868
236,18.147857666
238,11.0717773438
240,9.61621761322
242,12.590177536
244,11.7723789215
245,11.2590990067
248,13.3467216492
251,13.2509880066
256,12.6499843597
258,23.5821380615
259,17.4804954529
261,16.0806255341
267,17.0142726898
268,9.00602912903
270,17.9487781525
272,24.2012767792
273,9.4648399353
275,6.37036752701
276,9.15677165985
277,13.8087024689
279,10.0112829208
283,14.0035858154
284,14.4119911194
286,9.90253925323
287,14.4456481934
288,8.08171081543
289,21.8648929596
292,13.0357608795
293,15.542632103
295,12.4552125931
297,11.8302679062
301,15.5229387283
303,9.71568202972
304,9.9657793045
305,8.15931510925
308,13.1060628891
309,12.5880680084
313,13.9218263626
314,16.6041812897
315,11.479804039
316,8.95116043091
318,16.8507556915
320,17.7518634796
324,14.7038383484
325,10.8312263489
326,8.54780578613
327,11.4109048843
328,24.4172325134
332,13.2707624435
333,26.0633468628
336,12.2775630951
339,12.9075088501
340,14.7324552536
342,12.2378730774
344,15.5983924866
345,13.0201711655
346,12.8733530045
349,14.0406646729
353,15.1445074081
355,13.276722908
360,9.69301700592
363,11.3075456619
366,12.2829236984
367,11.2009706497
369,15.5198097229
371,19.809595108
372,9.94917392731
374,7.98263645172
375,8.77558231354
378,9.74592113495
379,5.5395565033
381,16.0913391113
382,8.5695734024
384,10.3046970367
385,7.95516443253
387,13.9243068695
388,10.970492363
389,15.3542490005
390,14.262544632
393,13.2689571381
394,19.8828392029
395,11.7138366699
397,7.81456708908
398,15.9558448792
399,15.136844635
403,12.9718208313
404,8.08613586426
406,9.01003360748
407,10.7950868607
410,7.44909667969
411,10.0817975998
412,6.75941181183
413,17.286775589
417,14.2473106384
419,10.7409238815
422,18.6035041809
425,9.97186470032
426,13.9181318283
427,21.1838932037
432,11.519109726
434,10.9208211899
437,9.93319797516
438,10.4671878815
440,18.5702953339
441,20.014289856
443,5.54748821259
445,14.477309227
447,10.0431575775
449,11.5487976074
450,12.4903383255
451,10.397444725
453,12.701086998
455,7.29878330231
456,16.198682785
459,15.067399025
461,10.5312156677
463,11.9291477203
466,14.5256757736
467,11.3004245758
469,11.721077919
470,14.0190706253
472,14.3706464767
477,14.7356748581
481,8.40285873413
485,15.2513360977
492,9.94837093353
494,8.55894851685
497,12.2031116486
503,11.7874031067
504,15.7265014648
507,18.9502410889
509,11.8129606247
511,17.3108520508
512,10.2048616409
513,10.2117376328
516,22.2088394165
517,8.2708158493
518,10.4172143936
522,13.8571825027
525,9.44172859192
526,9.04462718964
527,23.8994903564
529,10.0345487595
534,23.8102073669
538,6.18616628647
540,17.2347316742
541,6.18755149841
542,18.6463661194
543,29.3924999237
544,17.90832901
546,9.42306232452
547,8.62996768951
550,10.5953578949
554,14.8613042831
556,8.97840976715
558,12.703704834
559,9.32435798645
560,16.1042537689
564,15.2817420959
565,6.98019266129
566,16.479593277
567,20.2467479706
568,11.9490375519
570,10.5552606583
571,11.5288972855
575,14.4351711273
576,26.0415897369
585,7.08894777298
586,15.6389923096
589,7.52518177032
590,12.9467191696
591,12.5879440308
593,10.5139226913
594,10.4743995667
595,8.32868289948
596,12.9731416702
597,13.521241188
598,12.2683849335
599,11.6906280518
600,15.4397153854
601,12.1094808578
609,9.46255207062
613,17.8087329865
619,19.5215911865
620,14.3078203201
621,26.8591938019
622,15.2291908264
623,7.34930372238
625,16.3583221436
626,9.57660675049
628,9.48429107666
629,14.4633741379
633,13.2391214371
634,13.0960683823
635,29.6106033325
636,8.71795558929
637,12.5323152542
638,10.1943664551
639,10.0197467804
640,14.484369278
643,14.5582494736
645,8.60122013092
646,17.2620067596
647,8.36500740051
649,12.2294092178
650,13.883682251
654,13.2944345474
656,6.52843856812
657,13.6069946289
661,17.601190567
662,8.96399307251
663,15.7998809814
664,8.99046134949
667,12.5664453506
668,13.2635059357
672,7.00992155075
673,11.1786394119
675,13.8547935486
676,8.24949741364
677,12.0952749252
678,14.811009407
679,18.0726089478
682,7.17073631287
684,9.98523426056
686,14.6477184296
687,24.0092010498
688,9.95810699463
689,10.4389228821
690,8.13978862762
691,16.9627952576
693,12.5280599594
694,10.5242643356
695,9.82075309753
696,11.534444809
699,13.4799518585
702,19.4800281525
703,7.26916980743
704,7.55620193481
705,9.34778690338
708,13.2145547867
709,13.087805748
710,10.2243890762
711,13.091676712
712,14.9990406036
713,16.0512332916
714,12.5170955658
724,12.2331647873
725,10.6508693695
727,6.86039733887
729,10.7663421631
731,17.2777309418
732,11.0926456451
735,13.902349472
736,13.946557045
738,13.3401927948
739,10.2099962234
741,15.5587530136
744,11.0866241455
745,11.9402256012
749,12.9439792633
750,12.5608863831
753,11.1955099106
754,10.8930702209
756,9.87355232239
759,16.2700748444
763,9.82093906403
764,7.61006450653
765,16.4333648682
770,17.3401241302
773,9.25980091095
774,9.33550930023
778,8.88975524902
780,12.5294847488
781,18.7308177948
783,19.1384716034
784,8.74539279938
790,11.6988630295
791,17.4966392517
792,11.1525831223
793,7.98219347
794,13.1070261002
795,9.40634250641
796,11.2457265854
801,20.1401405334
802,14.1571273804
805,12.1658477783
808,12.0857429504
809,13.7802600861
813,12.5748548508
814,26.3585414886
815,4.91377210617
816,16.0196971893
817,8.05829811096
821,9.60696029663
822,10.1599826813
823,13.9782762527
825,11.8075962067
826,12.0596199036
830,8.23129653931
832,13.5540914536
833,12.4555492401
835,7.66551017761
837,8.32819843292
838,9.9924287796
839,7.85485506058
841,14.7860803604
842,7.36636543274
844,19.627538681
853,11.0531206131
855,16.322265625
858,12.1900033951
859,9.47493553162
860,11.216586113
861,9.59507369995
862,9.66769695282
868,9.73287582397
869,24.6291103363
874,15.3409824371
875,12.5064983368
877,15.6479349136
879,9.957862854
885,14.0749015808
886,12.1995840073
887,15.8049821854
892,13.973192215
894,8.62295818329
896,15.8709659576
898,8.62510108948
899,12.4855899811
900,12.7748832703
901,9.5929517746
903,15.6702194214
904,18.5149841309
906,10.1148920059
907,16.874294281
908,11.7043914795
909,9.17353153229
915,10.7181138992
916,17.3633995056
917,12.353521347
921,9.32356071472
922,15.9137134552
923,20.7129249573
924,14.97219944
927,15.04829216
929,8.36787128448
932,7.69502258301
934,7.09790468216
935,21.1340312958
937,18.2732162476
940,10.0111436844
944,21.2527923584
946,15.1033763885
948,18.5700092316
950,21.068862915
952,12.2182712555
953,12.9316596985
956,10.0233888626
959,13.3363723755
960,15.2232666016
961,10.147485733
962,17.6588497162
966,13.5957155228
968,13.6191272736
969,10.9008331299
971,14.7283773422
972,14.0290927887
978,6.92912435532
983,16.7191734314
984,18.8080120087
985,15.7352313995
987,10.147983551
988,13.2598257065
989,12.4310321808
991,13.553935051
992,11.9870147705
993,10.5223064423
997,11.1655702591
999,7.37090110779
1003,5.74639225006
1006,13.8954610825
1007,17.3525314331
1013,11.8203964233
1015,11.2292366028
1016,8.97711181641
1017,11.9231767654
1018,29.0574398041
1019,12.536564827
1020,11.2458047867
1021,12.6725301743
1023,10.0911931992
1025,12.5378360748
1027,9.3793926239
1028,19.8875522614
1029,13.6957035065
1032,15.186914444
1035,8.50369739532
1039,9.8188829422
1040,17.4684715271
1041,6.28695106506
1043,7.97736978531
1045,13.2838191986
1046,18.0485916138
1049,15.2664308548
1054,17.329656601
1056,16.6580352783
1057,10.9113559723
1058,13.3989744186
1060,25.9237060547
1061,10.841843605
1062,14.5604333878
1063,16.025724411
1066,12.3978900909
1071,11.1753520966
1072,8.93634223938
1076,24.7964439392
1077,9.00936985016
1078,12.0349197388
1082,11.4548854828
1083,10.5797958374
1085,14.5340509415
1086,13.5409173965
1088,14.7639026642
1089,27.1295433044
1090,25.6517086029
1093,11.1318225861
1094,16.1882019043
1095,16.4194698334
1096,12.5602731705
1097,10.2318639755
1098,14.5362758636
1103,12.4339914322
1104,12.6674556732
1109,11.4241981506
1110,16.2306613922
1111,16.8196544647
1113,9.16831302643
1114,7.75397491455
1115,11.5854845047
1117,16.488904953
1118,8.9455499649
1121,13.44876194
1122,8.01341724396
1124,12.8818025589
1125,7.4227399826
1126,15.696849823
1127,11.1355686188
1128,23.8512973785
1130,12.5912637711
1132,13.3133335114
1135,14.2933568954
1136,11.5709123611
1139,19.6865558624
1140,12.0791769028
1141,9.75649833679
1147,15.2559728622
1150,24.5608711243
1152,12.9637346268
1154,19.5200576782
1157,6.22306871414
1158,9.43215465546
1160,18.4347305298
1162,14.1214380264
1163,6.92306470871
1164,13.6886434555
1171,11.1702709198
1173,8.11107158661
1174,16.2861309052
1176,14.4301166534
1178,12.3579092026
1182,15.4780950546
1185,16.5282001495
1188,9.41118907928
1189,8.41438484192
1192,18.1320533752
1194,10.1459255219
1195,13.0911493301
1199,14.7732334137
1200,7.68329334259
1203,15.7519645691
1204,26.6177349091
1206,17.3902931213
1209,10.6900577545
1214,16.0351333618
1215,12.0647554398
1217,10.7478313446
1219,19.5307102203
1220,15.7577104568
1221,9.05787086487
1222,17.354839325
1223,7.47598648071
1225,16.5919551849
1226,7.06793785095
1228,18.0510959625
1229,13.75340271
1231,7.15311574936
1233,13.6863431931
1234,11.6674365997
1235,10.5829305649
1236,12.1746368408
1238,17.3885936737
1240,14.9306087494
1241,14.2776212692
1242,35.0884742737
1244,9.97139835358
1245,8.39127063751
1248,14.076962471
1250,10.375998497
1251,11.9003372192
1252,21.427898407
1253,22.5912876129
1255,13.2620534897
1258,9.97160720825
1261,16.1311378479
1262,16.837228775
1267,11.4656429291
1268,13.1757259369
1270,10.8549985886
1271,25.8769226074
1274,15.6621456146
1275,9.0362739563
1276,15.2780475616
1277,7.5724234581
1279,10.9300737381
1280,12.5426044464
1281,10.2676115036
1282,13.8892421722
1285,18.9658470154
1289,5.69078063965
1293,7.87714576721
1294,15.2773094177
1295,14.1238174438
1296,12.1711950302
1298,17.4244232178
1300,13.8203983307
1301,12.4706287384
1302,10.3140277863
1303,6.0144982338
1304,16.4551067352
1306,11.1642789841
1308,14.6915597916
1311,13.8131275177
1312,9.59573459625
1313,11.6952314377
1314,13.1575632095
1315,10.3838243484
1316,7.35006380081
1317,17.9704666138
1319,10.8323497772
1320,8.89591789246
1321,14.2910928726
1322,19.6814918518
1324,14.1835517883
1326,12.0147762299
1327,13.9450349808
1328,10.16086483
1329,12.086769104
1330,16.8143672943
1332,16.9311389923
1333,18.376493454
1334,18.3584117889
1335,9.12031936646
1336,13.9456062317
1339,8.49530982971
1344,10.2555713654
1346,21.1017246246
1350,9.7259979248
1351,13.363243103
1352,11.730550766
1354,9.92448329926
1356,8.60135364532
1358,16.6242828369
1359,17.5153903961
1361,9.96851921082
1363,9.8529586792
1364,8.15644454956
1366,8.91799926758
1368,16.7221603394
1370,11.566078186
1371,9.44724178314
1374,19.0452136993
1375,9.40550231934
1376,12.8859395981
1377,9.58242988586
1379,14.9071598053
1380,11.4884157181
1382,10.2660484314
1384,11.0803041458
1387,29.3220386505
1388,19.2647686005
1393,13.7644367218
1395,10.6835403442
1396,11.6305150986
1398,11.543586731
1399,8.28987503052
1401,9.19617080688
1403,7.82613754272
1404,10.4817905426
1405,16.6671524048
1408,14.661898613
1409,13.7726564407
1411,12.3402357101
1413,14.5173168182
1414,9.1418428421
1415,10.944984436
1417,10.5160360336
1419,16.8465900421
1421,16.1832256317
1423,12.1748065948
1427,23.6097164154
1429,8.24668979645
1430,16.8172531128
1433,14.9244890213
1434,10.440861702
1436,15.7433948517
1438,15.8985414505
1441,8.99983978271
1443,19.3599472046
1447,11.0036840439
1451,12.6649703979
1457,17.6506538391
1459,17.4222507477
1460,9.77014827728
1462,13.4592247009
1464,14.8263950348
1466,14.9980249405
1467,10.4160509109
1469,9.00544261932
1472,11.6044979095
1475,14.7121448517
1476,5.55276250839
1479,22.0991840363
1480,13.4634952545
1483,19.0230922699
1484,8.31158924103
1485,14.7660608292
1488,12.1094608307
1490,12.5717306137
1492,13.3703222275
1493,14.1097002029
1495,10.3388261795
1496,16.9361591339
1499,7.92899656296
1502,7.90853643417
1503,10.6528329849
1505,8.93265342712
1509,13.0724487305
1510,8.39849376678
1511,18.7546977997
1512,8.28806591034
1513,18.0271701813
1515,11.3840112686
1517,12.6962680817
1520,7.88613510132
1522,16.2009525299
1523,12.6578187943
1524,15.0773715973
1526,15.6968688965
1527,35.9574394226
1528,17.2280731201
1529,9.00907421112
1533,11.3446512222
1536,10.1104030609
1537,15.4591369629
1540,16.0096797943
1541,9.06097698212
1543,16.6404628754
1544,12.9525775909
1546,20.7234210968
1548,20.8181114197
1549,13.6322803497
1550,11.5532493591
1552,13.3942337036
1553,13.4278736115
1554,13.8735179901
1555,16.1771736145
1560,9.93945407867
1564,7.69228219986
1567,14.5025424957
1570,6.93789339066
1571,14.0968513489
1573,11.9348993301
1575,11.4523792267
1576,11.3726272583
1579,7.82473993301
1580,10.1755523682
1582,10.738617897
1583,16.6463832855
1586,8.84859275818
1587,11.9656352997
1590,16.7768230438
1591,14.1246004105
1595,13.0380096436
1597,15.6942577362
1602,9.42252349854
1603,10.8655052185
1604,8.62222576141
1605,9.0850610733
1606,11.1914453506
1607,15.6098861694
1610,14.4379138947
1611,13.5276994705
1614,12.6888275146
1617,12.4078016281
1619,9.29847621918
1623,15.4183969498
1625,10.2288017273
1626,11.9465456009
1627,7.65219926834
1632,12.5523910522
1633,7.60786008835
1634,10.624786377
1635,13.4823961258
1636,19.5361480713
1638,12.8467760086
1639,9.90620136261
1641,14.7750921249
1644,31.1018409729
1645,11.3023948669
1649,10.674738884
1650,12.3352460861
1651,11.2833976746
1653,17.0838832855
1654,11.4241943359
1656,14.3140296936
1657,15.0103111267
1658,10.7640781403
1659,13.1704626083
1660,15.925994873
1661,24.3539142609
1663,10.7608289719
1664,13.8458480835
1666,13.4626188278
1667,20.3505592346
1668,13.2515115738
1669,11.0957603455
1670,19.0352935791
1671,9.0662279129
1672,11.8701572418
1678,11.1722068787
1682,10.9218482971
1683,8.34952259064
1687,15.1711807251
1689,22.1929950714
1690,9.72461795807
1692,8.37367725372
1693,13.8353815079
1696,11.3507165909
1698,14.5448818207
1700,39.2084770203
1702,16.3455238342
1704,13.2308635712
1706,6.37344408035
1707,12.3046751022
1710,11.2465696335
1711,6.45257616043
1712,14.97560215
1717,10.5393657684
1721,15.5433750153
1722,10.5935697556
1723,38.3000640869
1725,8.07282829285
1729,15.1763000488
1730,15.2329206467
1732,14.3407526016
1733,12.0370407104
1735,9.87523937225
1737,15.6288089752
1739,7.01081562042
1740,14.1894788742
1741,7.07620048523
1742,17.8205699921
1744,40.4396247864
1746,13.0389232635
1752,5.51014900208
1753,10.4625701904
1754,19.7489852905
1757,7.26081562042
1759,13.1855478287
1760,13.4316511154
1761,21.5192108154
1762,6.26992511749
1763,11.6506500244
1765,14.9834070206
1766,14.3558731079
1767,8.82891941071
1769,9.51989841461
1770,8.45261096954
1771,12.2090883255
1772,14.4995718002
1774,10.3715276718
1775,61.9563598633
1778,31.7250099182
1780,9.87420749664
1781,22.5124816895
1782,23.3690738678
1785,7.07346963882
1788,16.5573177338
1790,7.2912106514
1791,6.94948720932
1792,14.5386610031
1793,20.5709857941
1795,23.0026779175
1796,14.543718338
1798,14.6922540665
1799,19.8278770447
1801,14.8887338638
1803,8.11005496979
1805,9.00704669952
1806,17.3328170776
1811,14.5516986847
1817,11.4393234253
1820,7.87880563736
1824,12.8948965073
1827,18.0542316437
1828,15.5393180847
1829,9.49932384491
1831,18.6298065186
1832,7.67665433884
1833,9.7105846405
1834,14.1055822372
1835,15.7168931961
1839,16.1286449432
1840,10.4015903473
1842,13.5812206268
1844,13.8872613907
1845,10.3130321503
1847,24.7844028473
1848,19.0592937469
1851,20.3689174652
1852,19.3584442139
1853,15.1781654358
1857,15.7173624039
1860,9.78441810608
1861,9.24064350128
1863,20.5614757538
1864,19.9519844055
1865,11.3819971085
1867,16.8509941101
1868,23.516078949
1870,19.7383155823
1871,9.9024105072
1873,10.8979787827
1875,7.9889550209
1876,15.7788248062
1878,15.3229646683
1881,6.98247718811
1883,8.31396007538
1884,27.7844562531
1885,10.7807912827
1887,10.1858358383
1888,7.22054719925
1889,10.7506418228
1890,12.1465787888
1892,15.3393707275
1895,7.45090866089
1896,8.28269481659
1899,9.24936103821
1901,8.13075637817
1907,26.1794834137
1908,15.6074409485
1912,14.6952629089
1913,23.2931594849
1914,11.0023345947
1920,11.2415103912
1921,11.5566606522
1925,10.4490661621
1926,19.1615085602
1927,14.7456378937
1929,7.56061315536
1930,26.0460662842
1931,6.70552492142
1932,8.14912319183
1933,11.0778684616
1935,12.2571372986
1936,8.07476615906
1937,10.0871238708
1939,16.5980415344
1940,18.4069309235
1943,15.7404069901
1946,13.278295517
1949,12.4707269669
1951,9.55800151825
1952,8.57818031311
1956,13.0497684479
1957,15.8349876404
1958,12.7680530548
1959,15.5747213364
1960,15.8105125427
1962,13.4424448013
1963,13.858212471
1964,6.28431510925
1965,12.2701854706
1968,10.7372970581
1969,13.4237537384
1972,30.2490348816
1976,13.3210802078
1979,14.4741888046
1981,16.9023838043
1985,9.48750114441
1988,14.4890699387
1991,9.59273433685
1994,15.1430006027
1995,24.7634410858
1998,15.2575149536
2001,22.3245105743
2002,15.8637647629
2003,16.5174770355
2005,14.9274692535
2006,10.1519317627
2007,12.7441654205
2010,9.44672012329
2012,20.7872371674
2014,15.8962717056
2015,12.9760408401
2017,26.3736934662
2019,7.95216989517
2020,10.5242786407
2021,7.63018798828
2023,17.2595844269
2024,7.53216314316
2026,10.4411506653
2027,6.67148971558
2028,12.2719459534
2029,27.9038829803
2030,10.3646173477
2031,12.4372081757
2032,14.5328550339
2033,7.2641954422
2036,17.2293357849
2037,23.0942783356
2038,13.2605047226
2040,6.65512752533
2042,11.1137981415
2045,13.5472402573
2046,11.641494751
2048,11.1873550415
2053,22.3763790131
2054,9.70343112946
2061,21.8147315979
2064,7.82442760468
2066,9.51731491089
2067,8.92031574249
2068,17.8557529449
2070,15.8822460175
2075,8.29074382782
2079,18.9741744995
2082,9.29894733429
2084,11.4222507477
2086,15.7286834717
2088,7.39649248123
2089,13.4419488907
2092,16.0663490295
2093,12.3774776459
2096,15.2193565369
2098,12.172287941
2104,6.34043884277
2106,7.27425670624
2112,11.9154605865
2113,9.41515541077
2114,15.0180273056
2121,19.5164089203
2125,11.7025785446
2130,6.94535112381
2131,13.5456876755
2134,8.01358318329
2141,9.9356584549
2143,10.5823583603
2146,12.6639623642
2147,12.2033510208
2148,12.68309021
2151,13.0147857666
2155,8.79123306274
2156,14.8198337555
2158,10.8925666809
2159,17.3467712402
2160,11.0288639069
2164,13.8722696304
2165,15.3955698013
2166,13.0491914749
2170,16.5975418091
2171,10.1444387436
2173,9.10319328308
2175,12.4464435577
2176,11.0825014114
2177,9.2130651474
2178,13.2263755798
2179,22.3282470703
2182,12.8420391083
2187,11.770898819
2188,14.3207921982
2193,7.76865100861
2194,15.1700124741
2197,11.2333335876
2199,15.5400133133
2200,16.1031093597
2202,13.5194072723
2203,16.564458847
2206,10.9800605774
2207,23.8496818542
2209,8.76371192932
2216,12.9489498138
2218,11.2535905838
2219,9.97657680511
2221,14.2794160843
2222,10.586391449
2223,14.6933784485
2228,26.0237998962
2232,6.74092674255
2233,10.6593084335
2234,10.2779912949
2235,5.59105682373
2236,11.8841943741
2237,7.27100324631
2238,18.4389076233
2239,12.5331192017
2241,10.6595048904
2243,13.8968153
2244,6.01190710068
2245,9.67303466797
2250,10.2783031464
2251,11.2777881622
2252,10.6576519012
2254,15.8227949142
2258,6.80923604965
2263,7.92733955383
2265,18.6994495392
2266,12.4563741684
2267,9.26342582703
2268,11.4233951569
2270,14.0284814835
2275,12.1169691086
2276,7.24731302261
2279,11.4741859436
2281,9.82855796814
2284,9.69705104828
2289,18.2608299255
2290,30.8139190674
2292,13.9360675812
2293,8.05366802216
2294,6.88211107254
2301,19.2427654266
2302,10.5153665543
2303,11.0420122147
2305,13.3891963959
2306,10.295331955
2308,8.09707260132
2309,15.5278711319
2310,15.2986106873
2312,18.4931182861
2313,13.257601738
2314,18.0300655365
2316,10.0111675262
2317,13.9243392944
2320,10.5324487686
2321,13.4535713196
2322,14.9317550659
2323,14.2099666595
2324,8.82879447937
2328,9.74994945526
2329,13.8619823456
2332,26.2206783295
2333,21.9542922974
2334,12.176700592
2335,14.9577465057
2336,8.31601142883
2337,20.6868877411
2338,12.7998600006
2343,13.9841995239
2345,13.2699317932
2349,13.2474603653
2350,15.1784553528
2351,7.77851057053
2352,32.3408126831
2354,10.1291980743
2356,20.6180553436
2358,8.28967952728
2360,16.2212867737
2362,17.8602352142
2364,29.1976165771
2366,9.41739273071
2369,9.20302295685
2370,15.945605278
2371,11.0694313049
2372,12.1593170166
2377,6.72056388855
2378,14.5126695633
2380,9.5156545639
2382,7.80027103424
2385,9.44446563721
2387,8.10456562042
2388,15.1687326431
2389,12.9907121658
2392,15.0052537918
2396,21.9903392792
2398,10.6564455032
2401,12.4364900589
2402,7.98472213745
2404,31.949798584
2405,11.186460495
2406,13.328909874
2408,14.4435529709
2414,13.0440807343
2415,12.6053390503
2416,12.555434227
2417,10.1889810562
2420,12.9295682907
2421,14.5960206985
2423,13.3421278
2424,7.96868276596
2426,16.8285961151
2427,11.9556808472
2429,13.2767868042
2430,12.2597551346
2432,16.649723053
2436,14.41086483
2437,8.33926486969
2439,11.0881996155
2440,6.38780403137
2443,15.4743452072
2446,7.73617935181
2447,9.63362693787
2448,11.9860668182
2449,17.3641891479
2450,10.5744504929
2455,15.4436206818
2458,18.2047271729
2464,16.8511314392
2466,12.2249317169
2468,13.2246685028
2469,14.537068367
2472,9.88043117523
2473,13.8029975891
2474,15.5140562057
2475,11.8705263138
2476,8.66564655304
2478,19.263048172
2479,18.7784233093
2484,8.32332801819
2485,9.12646389008
2487,17.6398029327
2494,10.5171823502
2495,10.8157558441
2498,11.2731170654
2499,8.03043746948
2501,11.0384311676
2503,16.5881080627
2507,8.04969978333
2508,21.6542854309
2509,19.6507587433
2515,14.6126413345
2516,9.67880535126
2517,18.2454395294
2520,10.0327539444
2522,9.50352287292
2524,13.8106966019
2525,14.8149185181
2526,20.5864601135
2527,14.0998792648
2529,13.5318689346
2530,7.67104434967
2531,11.2033262253
2534,17.0201816559
2541,15.117729187
2545,5.99016618729
2547,9.52229404449
2548,9.82326984406
2549,29.8611965179
2550,11.2845096588
2552,11.1205177307
2553,9.218334198
2554,10.5149154663
2560,13.36469841
2561,8.66626548767
2564,15.3115663528
2567,10.8306303024
2573,12.3544864655
2576,8.4714384079
2578,6.27674102783
2579,9.03578948975
2580,17.1345424652
2583,12.4037504196
2584,11.010471344
2587,12.7483329773
2588,22.2628173828
2590,11.7183580399
2591,13.1979627609
2592,14.9352397919
2593,14.0330038071
2597,12.1485929489
2604,23.6226196289
2607,14.7637968063
2610,10.7039957047
2611,9.6218290329
2615,15.7692403793
2616,14.2480659485
2617,17.4867324829
2618,12.538936615
2619,8.8345451355
2620,18.2795810699
2621,13.3512506485
2622,14.340297699
2624,9.72442340851
2625,12.8852529526
2626,13.2476205826
2627,8.3232755661
2628,21.3238277435
2631,11.3506679535
2635,13.0027322769
2636,7.65334939957
2639,13.7818288803
2640,10.0474462509
2641,14.0410804749
2643,10.6137332916
2645,17.6215305328
2646,13.6146316528
2647,11.3427171707
2650,7.91297149658
2656,8.31873416901
2659,16.5153064728
2660,12.0752763748
2662,8.65238380432
2663,17.678735733
2665,18.7034378052
2668,28.5720863342
2669,12.7101993561
2670,12.6155996323
2671,15.8742027283
2682,23.5352287292
2683,18.9474277496
2687,14.1103696823
2692,7.77493333817
2694,16.1811122894
2697,17.480922699
2701,9.04442310333
2703,35.329246521
2704,14.5145483017
2706,20.7469329834
2707,8.50721168518
2708,10.554681778
2710,13.0903072357
2713,15.6647176743
2715,18.2928638458
2716,15.5755271912
2717,16.3074474335
2721,16.2659282684
2722,15.3718700409
2724,9.58062648773
2729,13.5543727875
2730,12.1645917892
2731,10.8615446091
2734,22.1839485168
2735,12.7277002335
2736,14.4515295029
2739,14.99721241
2741,8.31963729858
2742,13.7402601242
2744,12.3930130005
2747,13.4218177795
2748,18.2645702362
2750,9.22661590576
2752,11.2921648026
2754,10.9497213364
2756,13.4561948776
2757,12.5431079865
2758,12.5924072266
2763,12.825419426
2764,13.990111351
2765,13.7937021255
2767,7.19439983368
2768,7.34835338593
2772,9.78464794159
2773,9.52628040314
2774,17.1258506775
2776,21.7076625824
2777,12.9682607651
2778,28.8959255219
2782,14.2543735504
2783,9.0108833313
2785,16.6465740204
2787,9.50579547882
2791,19.2284870148
2793,17.836648941
2795,18.5285110474
2797,17.6083984375
2799,23.3808307648
2800,21.3898792267
2801,11.2375841141
2802,13.4847517014
2805,7.78321790695
2806,10.0837421417
2808,9.58988571167
2809,31.5179309845
2812,12.9808340073
2815,24.3666419983
2821,9.36040878296
2822,9.26791000366
2825,12.1898393631
2827,11.5614957809
2828,14.1962814331
2829,11.2031154633
2832,11.1738891602
2834,12.3872442245
2836,15.9010324478
2838,12.4410114288
2839,13.6080360413
2842,10.4436149597
2844,7.46981191635
2847,12.0510931015
2851,14.3445997238
2854,12.4079627991
2857,13.5479164124
2858,9.67434883118
2859,6.75129270554
2860,7.63911962509
2861,15.1403770447
2862,17.8871593475
2864,8.83388710022
2865,16.0046920776
2866,9.79987239838
2868,12.5363197327
2869,11.8716964722
2871,9.52144432068
2872,6.3772559166
2874,12.9124908447
2875,9.65307044983
2876,6.21504449844
2877,11.074549675
2879,31.7102832794
2880,9.896733284
2884,10.2303419113
2886,6.53928375244
2887,10.2919425964
2888,22.0216159821
